what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356785973073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356785974866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356785976644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356785978372
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356785979793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356785981238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356785981547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356785982608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356785989393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356785992178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356785997573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356786000206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356786001479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786002536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786006449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786007274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786024692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356786028212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356786028808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786029801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786032754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356786033973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356786038723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1356786040001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356786042759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786043481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786058132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356786058873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356786059353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786061294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786073162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786074649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1356786074692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356786074858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1356786075636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786079693
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356786082472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786084352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786094795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786095258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1356786095322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356786097711
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1356786098890
